177286	179791
177286	178104
179437	179795
179437	180819
179437	175638
179437	178732
179439	179256
179439	176105
179439	172263
179439	179162
179439	183777
179439	181022
179439	178647
179439	179944
179439	181340
179439	175207
179439	177321
179439	181574
179439	175753
179439	186142
179439	186143
179439	186214
179439	176902
179439	179200
179439	178211
179439	178870
179439	177524
179439	187933
179439	179535
179439	181284
179439	188694
179439	188757
179439	173053
179439	189167
179439	180264
179439	178377
179439	190560
179439	180221
179439	172901
179439	174464
179439	173288
174006	173668
174006	173846
178043	172831
178043	173846
172977	175796
172977	175801
172977	172822
172977	173389
172977	179787
172977	177591
172977	171800
172977	175925
172977	171602
172977	180748
172977	179645
172977	181004
172977	187217
172977	176399
172977	176071
172977	179569
172977	181610
172977	178221
172977	188854
172977	173232
172268	180896
172268	180718
172268	173818
172268	171788
191743	175792
191743	177342
191743	179743
191743	175638
191743	176914
191743	172581
191743	174165
191743	181340
191743	177839
191743	179240
191743	174768
191743	175443
191743	176000
191743	177921
191743	259963
191743	179535
191743	172302
191743	178139
191743	178732
191743	174924
191743	180181
191743	190707
178914	172074
178914	173846
178914	180264
178912	174323
181891	182643
181891	179522
181891	176743
175993	177706
175993	177374
175993	174826
173773	185757
176221	178028
175801	178732
176031	174456
175628	176011
172247	180059
181158	173374
176328	178042
176328	175801
176328	172253
176328	179971
176328	175098
176328	172219
176328	178064
176328	179275
176328	190025
176331	176054
182010	177342
182010	172597
182010	177440
182010	174662
179256	174236
179256	172195
179256	174371
179256	172335
179256	173846
179256	178615
179256	178362
179256	180264
179256	189773
178353	172308
177427	188577
177429	187543
177429	187804
177431	182211
177431	192006
177431	176149
177431	182619
177431	172768
177431	180735
177431	183755
177431	185800
177431	185827
177431	175696
177431	186563
177431	186872
177431	173496
177431	177162
177431	180852
177431	189281
177431	173436
177431	180324
177431	190381
177431	174464
177431	191687
177732	179737
177732	172948
177732	179051
177415	181480
177415	266820
172174	177736
172174	180653
172174	175638
172174	180947
172174	176453
178771	179138
178771	171934
178771	173321
176164	176613
176164	180781
176164	178711
176164	177921
176164	181577
176161	174254
176161	177467
176161	182401
176161	172134
176161	180485
176161	185757
176161	187639
176161	178732
176161	176637
176161	191159
176161	176348
182136	181800
