3685	3690
4773	5590
6004	2773
7006	8651
23528	5977
5747	5295
374	7329
4174	4176
329	7185
2280	3708
4605	5933
2099	8668
983	7704
6628	8940
51343	8826
5664	55851
2908	23054
7161	83737
4036	55805
712	715
7538	5743
3661	3663
996	4087
1874	23309
4666	6908
5434	5431
9329	10621
1111	7157
4869	9464
2318	5045
6426	9169
2890	6386
860	4488
865	861
4087	8021
675	56946
23162	5747
1742	55227
5590	60312
948	4067
4099	4155
3716	3718
836	57448
7157	7341
5764	5803
7917	3304
7531	10746
7442	143425
6462	162
961	5029
3113	920
6497	4088
1399	3815
9337	57472
5279	5283
351	2161
23037	1501
8165	89876
214	923
1946	2043
86	6595
6923	10489
1468	6993
70	85477
3675	3732
6340	11060
5777	7132
51343	1500
2289	3324
6598	9031
3178	65110
998	7454
2873	8453
2033	4194
4331	7157
5610	7157
867	930
207	8682
727	3183
1499	3064
1278	3673
1616	3315
5753	3064
9404	2185
4218	22895
5612	5611
6004	2776
1495	3728
51343	996
4654	56676
59286	10229
375	55738
7251	51160
2066	4355
3384	30835
7920	55890
7415	80124
10681	388531
6814	50628
3556	3654
5663	30818
7278	7283
5887	6996
718	1369
57610	85445
983	8208
5468	6258
1874	80174
673	92609
9575	8863
7409	8639
55070	64326
9887	23381
2332	26747
6426	9295
5178	6477
3198	5316
3643	5295
9020	7188
9464	26508
636	5870
1025	9204
2901	1499
3667	9021
5277	5279
1003	1445
3908	3921
7186	23495
5657	5265
4609	7846
1600	54510
112939	10514
5468	6256
472	10147
4176	4331
5292	27044
3732	10856
64129	384
1232	3055
25	5921
5898	266747
8153	91544
6588	5350
388732	6714
2534	5894
2771	3480
598	8678
23360	3064
701	51434
4087	6935
1796	3815
3554	59307
4905	8615
1051	6599
7157	25942
7067	5451
8525	10125
7709	50484
4356	9615
84321	10189
2958	2960
9246	9810
7431	654364
996	51433
1280	1299
5192	5828
7316	8728
409	5602
8874	22941
270	4620
7311	7874
1017	4088
491	1740
3717	5770
7003	9686
6860	7021
1026	5684
3419	3420
1488	161882
2099	4303
933	5295
6634	6635
3182	8626
230	5338
154	9630
2309	23411
5422	7520
2309	2290
1956	5777
2901	9463
4998	7514
580	10524
10915	9869
9266	409
2033	7031
6549	8831
473	1822
2099	6776
57617	8417
1756	8618
7187	7293
333	10813
9180	3716
5111	5429
1950	3084
7021	8996
7349	1393
207	5586
1026	896
83443	84844
5914	10499
3675	5877
332	1019
641	5892
5879	23263
3313	7184
5111	1786
5469	6256
1956	23214
3091	112399
9667	2099
4000	5578
140913	9103
867	84959
51808	7514
5216	339344
1639	6712
8027	3718
10155	8841
6546	7222
4193	8290
6428	9839
1846	2906
921	5777
811	2200
402	23568
217	3329
23613	3064
162	23523
174	1234
4088	5933
84823	5580
5116	10142
2494	8202
1616	7329
80146	207
3434	3646
8318	4172
1111	995
81	525
5147	27289
596	5663
2968	404672
2099	9604
85021	5898
9402	10657
2888	5159
1499	5300
3932	7275
966	1645
5335	28964
8731	2885
2769	4985
801	6329
862	863
3681	7412
55070	1642
6047	23598
4035	5327
6643	58533
3329	3064
10097	10092
5425	10714
2321	5295
5411	8899
1386	4088
3065	6670
2912	2776
11102	11340
4084	4613
255061	6869
1154	2057
472	10249
51454	4035
374	4318
10912	84060
54913	85495
857	3643
23113	7157
3592	3595
6886	54892
3385	3683
2051	4301
2045	4301
999	1434
3725	23037
3660	4790
5783	7205
10256	8428
3716	7006
695	1820
5327	6678
1584	1585
1017	898
51176	51588
9479	23162
3984	3985
87	51778
6067	51602
8600	8792
8655	9026
10155	84911
57111	22841
6275	10009
578	7416
572	7531
468	4780
429	650
1642	81620
10933	93621
3661	3627
23598	60468
998	4296
834	23581
3091	3320
994	7531
7430	23022
6348	6351
2308	4089
5579	2932
4356	8825
7428	7411
7343	10849
4609	125168
54913	79897
10564	5573
3454	10399
6654	2065
7450	811
5902	5901
1605	7402
8812	1025
397	998
10253	868
92292	388531
5331	6002
5362	57531
2160	5104
4999	10926
8936	71
84106	5987
83658	10018
5536	3324
10383	11186
2054	6616
7520	472
11198	91754
6573	23476
5586	10746
117579	59350
196	7025
23369	57054
5216	55740
164	92737
5906	54518
5580	25780
5931	9112
5873	54843
4350	6256
1051	3159
915	925
598	10134
6628	8161
4609	23077
1026	3065
5781	27240
356	10016
858	4690
2904	3603
2670	6285
2904	8825
7531	25937
6128	6159
712	714
8648	10891
3579	6002
10906	3064
11004	64946
5598	5894
5111	2547
3815	200734
8370	29128
6402	6404
4066	4733
3320	7818
3570	11060
4137	5300
9021	2690
1739	2035
8831	3480
3358	84708
9611	23411
5644	11005
7133	59269
10393	51433
6846	2829
9611	10009
1834	5318
3312	7132
6616	6845
1755	6435
1493	2534
2776	7433
1493	4067
472	6009
54512	65109
10015	29082
7248	7529
372	9276
1462	7143
5362	9898
4086	55914
27076	155465
6500	8945
3065	8932
1901	2773
6464	10451
10971	60491
374	8648
2057	3815
10540	65108
4173	23594
2624	5449
1019	5981
405	2963
374	7110
182	4855
64225	84100
940	4905
1432	23446
2902	4747
1017	4087
1843	1432
1026	5925
9378	11249
6117	11277
6616	80725
9638	5764
11073	22883
653361	5579
4809	5884
2773	4543
4301	6014
717	718
5870	23299
6633	6632
1874	84675
5757	7433
3837	5761
5170	7533
5606	1432
4043	6653
7099	7184
6844	8773
3728	5796
1742	4067
10383	5203
332	842
3560	5295
5366	7709
4851	8650
5577	11215
1121	9545
7495	2099
6010	6011
10376	8996
394	390
658	58533
3996	10505
1871	2274
7415	10013
3556	8809
977	3675
867	5979
10567	338382
1500	1013
1325	6753
8500	8541
23595	23594
3746	169522
1401	3075
3480	23365
1869	56654
2889	5156
9442	55090
5578	11214
1457	8473
7428	3091
302	5111
3133	3821
2022	7048
2099	8125
6520	56301
9088	5424
8874	9815
291	374
3897	6900
3660	359948
4647	9817
5757	1104
8567	55187
6714	2114
51554	6366
5585	57381
23204	84100
4356	493
55553	64105
5829	3676
1956	5287
4548	8655
5893	7329
2904	116443
5894	157310
3643	5782
2908	4691
5747	6464
2033	6929
5424	5425
1615	4141
136	1630
6908	7343
23673	26258
8766	26056
867	6464
2782	2788
915	6955
1869	1876
2908	3725
39	1045
2049	6259
10817	4915
3303	9532
6605	6714
2159	5269
1759	4831
801	8721
5077	6663
7068	3066
2288	11146
373	22954
3643	10451
4087	51176
4301	84196
5144	9659
442334	26088
868	7409
891	5300
5364	10507
9001	7582
6993	10024
6667	6874
5828	5830
3304	5830
10694	3064
871	928
4792	8655
1287	5008
335	2822
7013	55655
985	2683
7343	125168
1910	2767
2885	23607
960	30827
1981	22916
3708	9455
10212	84324
5111	26073
860	10013
3643	6642
4209	3064
84953	81876
4633	54776
3065	3364
2246	6857
1050	6927
1132	1917
23569	121504
5071	9246
3091	375056
6426	7150
5340	6281
7486	51082
5451	2099
3065	5931
7132	11186
367	27043
5585	5879
6386	6659
648	1912
6908	138474
6462	8665
7157	55294
1956	801
3996	3597
4638	5593
4041	23184
212	8803
8655	8537
4478	4689
3064	10915
23037	1460
7528	22926
51655	4842
2902	2906
2258	2264
2885	55824
10399	3688
331	9500
10533	11345
3300	7311
317	837
3670	7025
5725	6421
5813	5814
190	2103
2114	2908
23295	2885
5000	55388
2547	23468
2288	2908
7384	3064
90	4093
1400	1808
3224	57594
595	5981
9311	154043
4683	545
1380	2208
6714	7301
6945	51085
660	5058
5894	5604
8499	8541
5295	5921
6885	8204
1514	5594
2185	8853
5170	5581
7189	7314
468	2963
9510	7422
3693	3491
387569	10492
22918	5902
948	2534
2764	5594
5829	9815
100	134
1325	6755
2778	58473
4688	1616
2983	116987
7376	8431
5829	9185
5365	9806
3958	3959
4087	11171
894	10270
2521	6688
3566	3716
5540	3195
5058	8874
3552	7850
4153	5648
3275	5468
3159	6667
2147	2244
2664	10567
5970	9325
9282	9412
2033	54760
2176	3303
983	10600
4155	8550
1051	1050
10755	23095
5565	5571
925	567
22918	55843
6722	6749
1874	23468
7297	152789
1387	1445
4830	58497
998	9322
4831	11214
7325	9025
5987	23650
5708	5711
6299	7329
2151	83700
2768	7253
29925	29926
5536	4217
7965	9255
7157	81928
7068	8125
6853	9722
6464	79801
7051	5920
7157	91768
5591	6117
8361	25842
6628	6814
6692	6768
70	1072
2033	7291
4915	53358
1855	6993
7534	28954
9722	51655
23404	23016
6019	59350
9965	2264
354	2335
64407	2771
5468	5469
2353	5371
23299	91754
387	114822
140913	3075
7026	8554
8655	26052
1460	4067
3875	5310
4038	25861
4438	27030
2561	66008
5663	351
1601	6714
1942	2044
1915	54938
5928	6839
8945	9787
6117	6118
9092	59286
9853	81876
645317	3064
142	6189
8202	6256
1385	2963
23616	6714
2962	2959
55070	3725
54108	8467
5894	5605
821	2923
8525	54741
1213	3815
5819	4301
1874	10988
3304	8805
6464	4869
3185	3187
546	1822
3012	4676
8499	26059
4791	4221
8651	1436
23499	26047
7097	7184
961	5747
472	10514
5867	6810
1435	1436
3728	4582
1268	3061
3066	83933
4288	56992
3560	6777
405	9915
7402	6641
2958	2957
7965	8880
3014	7158
25890	51225
4057	4695
10059	51024
2962	8996
28996	10048
10912	5424
2168	5465
4193	207
64425	51082
472	4683
2060	9892
1000	91653
11104	10300
6789	283349
112755	3064
1207	23295
11124	2194
1760	5916
5433	5432
6860	10492
3324	10728
760	3329
5594	8649
29899	2770
10556	10799
5350	6271
25	1501
7150	55775
708	5590
8349	79718
8620	64106
4790	1499
55435	164
4261	4801
6285	27101
8554	51684
2039	6710
80329	8302
1051	6778
4686	6198
150	2770
1499	10856
2804	8615
8655	5570
2260	2888
3751	3996
1812	2902
4058	6464
5439	5432
2735	51684
6428	8487
3480	5921
23429	7528
4261	8625
9784	3949
4242	4853
5702	7428
5245	5933
3718	5788
1741	2905
6612	10055
3064	55081
10203	10268
4214	2885
8859	5436
3717	6776
6632	10419
1605	9215
1649	8301
672	2002
2033	4088
7514	3267
5435	5441
9874	1446
6549	11261
4615	114609
7306	10755
3516	3280
84936	3064
5979	9950
5894	11339
4790	8648
381	23647
6597	6927
1739	65993
5575	55607
1432	9261
8721	805
5603	23542
5894	283455
442334	27236
796	10203
2213	4061
9133	5424
5337	8394
6774	3065
3065	5111
90427	598
10203	27297
3375	3651
23568	403
4313	80781
143	9961
6905	7277
1295	3672
5170	5578
3996	54413
3481	4856
5281	84720
7283	3875
1840	2033
867	4067
6573	9338
890	6502
3312	10808
55660	51588
838	51535
9076	10207
3717	10305
2778	2782
2033	79753
338	3309
7067	55588
5213	8655
8996	7161
1387	6197
4036	6550
4130	10383
2033	3172
633	53369
10933	57649
6622	7529
10016	221184
4209	10971
867	2185
7431	11143
6712	10121
57617	64601
5396	6722
1326	6416
768	999
25936	79003
2006	60681
3482	26088
7436	4023
9972	11260
2036	1813
9133	1026
87	91977
5465	11214
1111	1874
3680	7837
29894	4176
284217	3688
2207	6850
4436	672
7529	22877
56998	3728
3987	55742
1026	4582
3791	5335
1896	10913
2199	63827
1956	2065
51147	7157
23037	5424
1742	2534
7414	1495
808	5475
6606	7157
54797	55588
43	1939
6837	400569
672	9412
912	972
3339	2258
8880	22827
1432	2316
9378	23037
3040	85344
5747	28964
1499	2898
10492	2058
3996	3741
213	121504
6908	4609
7837	1213
3799	6616
10498	5970
3630	3643
2917	10376
2243	7057
836	84951
4172	4176
7068	9320
3064	1387
10015	7251
6023	10775
23450	23451
1401	2335
3224	4086
57758	80274
5583	11214
10295	63915
2890	2893
9306	8471
3952	54741
5879	55920
112939	57167
2885	6655
595	56654
4791	5966
10111	54386
5216	8976
4088	6711
2033	5886
27113	597
12	3818
2885	92799
3205	4297
4609	5366
374	1956
2885	9098
3702	29760
4487	9355
9612	9541
5581	5587
207	27004
1233	6348
23621	10048
2099	7031
4318	7078
640	5336
805	56479
5591	10519
8458	55802
1026	8900
4804	4909
3108	3111
10092	10109
5159	6714
3476	5531
1147	7186
2290	10765
381	8394
4087	10401
54107	54108
6844	80331
377	9493
442334	9179
2670	5663
2081	7186
998	8826
1445	3190
10533	11337
329	51465
5058	121504
132625	5977
8451	9616
282617	163702
7026	53335
1407	1454
2010	9774
22885	70
273	1020
900	5743
4225	10956
23062	54812
2309	7157
9616	1129
57045	652
7094	7837
196	5925
2125	5493
5327	5274
10775	10556
7187	10758
2547	7015
5881	10519
1487	1387
5584	5607
2963	3725
1605	1821
5580	64866
9351	5578
377	23163
655	92
5579	10611
11218	50628
6256	6722
1967	154
5786	5792
9806	26136
5788	8495
5663	23787
3356	2767
1363	5367
4133	57787
6590	2896
7832	29883
54700	60
27040	6654
3093	51588
405	266743
50818	6674
7454	10095
994	8850
1284	1282
1164	5424
841	9994
2874	6907
50944	85461
114548	5021
595	9978
374	3416
5580	60312
805	5475
2915	6002
107	108
1029	29950
367	10514
5925	9984
12	5422
320	8573
23609	3064
51013	11340
472	7157
3059	64342
2059	9712
2534	27240
7529	9610
2534	5747
10474	1642
4001	5630
64376	1618
5430	56949
4595	6117
5925	10620
9113	7791
694	3219
3726	598
27165	6640
2033	4928
131096	2353
1879	25925
7531	9612
3611	5163
22900	59082
2066	10413
8829	23129
2057	8660
2170	51086
1869	54482
10915	1107
4301	25945
1387	5928
4690	5921
5111	5757
91683	5071
367	3725
5335	8615
213	3020
2959	6872
6885	9020
5269	83541
317	57099
25	4914
613	11183
3303	3855
5921	55715
6294	6732
8996	5933
9440	6837
960	7430
800	6464
7324	7337
2786	10681
5697	5540
3684	10395
773	6857
1020	10763
57472	6361
7157	7251
5630	5961
2202	5894
4804	5567
2623	10014
5868	9135
70	11133
5364	5879
5347	10726
1915	7178
657	652
6632	134353
2885	7132
5340	7980
1493	3717
9294	10672
131096	6622
6010	2792
6908	8202
2014	805
9871	1639
2321	390502
867	7326
2885	10451
4771	7514
7855	7474
2035	7307
9266	26034
9611	23013
5817	10666
6462	5730
8995	8784
3767	10060
5504	84687
6195	7529
1535	5879
3553	3556
5595	7155
7015	54984
2212	3055
2664	81876
9322	55114
10728	10963
57617	11311
1639	5608
93185	975
5928	8338
8996	1050
2113	4790
1936	2617
2934	7414
1501	1000
3594	3595
3775	29843
5590	10000
5580	5290
3091	7818
3312	10971
7431	8655
1535	653361
7186	329
2638	58
10951	1789
6477	5450
3726	596
160	8650
596	1017
10189	10212
7837	5794
6877	6878
6456	8491
7112	6449
1007	1013
4088	7421
1108	64375
3643	5894
7029	1870
3134	10288
2155	2159
7021	163732
2629	5660
1871	55837
5792	8541
5610	5611
5365	260425
4057	4069
933	2885
728849	4750
432	1719
2781	4985
23594	8317
10253	867
64326	1642
823	4792
7416	5581
22800	283349
821	3938
7133	10293
634	1088
2869	6869
11102	54913
4036	7356
9368	83874
4602	51701
998	392
2873	8452
2207	5336
1630	4690
3875	9191
58480	4690
2205	2207
10498	2033
8819	9611
2776	5997
673	11339
5531	5970
990	5681
1742	2898
839	4001
5076	5599
153	6456
4869	5610
29127	998
963	3565
6927	8850
25942	57649
6714	22920
7917	8870
1020	900
1081	7252
4641	54700
9378	22871
3996	58512
1129	2769
9744	7037
2324	2885
1785	5747
3303	4481
3440	3454
993	1956
55922	5966
9478	3708
1026	1019
7157	28996
7421	5515
55611	79589
3996	4067
5894	8996
945	5781
8900	1869
862	25942
3786	801
3486	4052
2113	1616
8945	54926
5818	81607
6595	51412
466	2553
3695	23371
369	10469
2703	7082
835	5925
572	665
10399	203068
1237	6360
11316	26958
3728	1834
5618	8013
7185	8405
382	409
10755	54910
5170	5585
84675	84676
5362	10015
10291	10155
1026	9412
3065	10401
332	5424
710	5648
1232	6349
5966	6667
4904	5111
58	10096
8570	51010
1487	5411
6625	10521
1786	10951
1452	11033
8831	4690
6558	27347
2638	4036
7157	1026
3837	5764
861	3725
9846	27040
7027	9792
9343	140890
22871	3996
6462	10211
158798	5578
1020	91768
995	1432
4691	1459
10250	65109
1956	3064
4855	3516
60	5201
4616	10912
3685	5747
3178	8458
26	1610
4751	10403
819	5479
8570	29974
274	8491
4988	5338
3732	5738
3566	653361
7433	116
808	6929
3603	4659
1284	5270
9734	3065
7326	5071
5315	8470
70	10097
8867	23360
1869	7029
9479	80824
10672	60626
7048	9392
9833	90441
7166	7534
9440	90390
2778	5729
23380	3064
1975	8661
196	5970
3320	7132
3083	10653
4591	7185
27	3055
2033	2874
320	79937
1022	1021
596	9774
1848	5595
2316	89790
317	22861
338	3303
794	3848
841	55081
1027	1017
325	2215
4035	4192
2901	3996
8295	86
5761	5111
7083	5063
11069	22800
3304	23645
7280	10399
695	9467
166	2960
5595	8870
405	9049
3093	4738
5911	51735
5976	167227
5610	1965
6520	23428
9638	27185
488	596
2781	3064
1026	7709
8743	9759
1840	2885
836	3875
988	4999
6500	51530
5578	6407
2022	7042
5308	5626
2316	2899
3728	5175
90627	3326
328	7329
6427	8233
2923	6774
5036	1869
6885	1302
920	1234
3185	4686
2099	2308
5777	3977
1285	5270
3547	3625
7415	55968
3745	6616
2280	7222
5195	5824
321	4035
5499	5504
5071	8573
4296	23542
4853	1840
24	1258
4209	4773
641	5888
5599	3727
5685	3183
5956	353376
7031	9412
2280	5534
4999	6117
2901	2890
7919	5393
58	5216
83439	4066
7324	9604
54998	196
9968	6662
6844	8676
2674	5979
8446	8683
23268	26999
25	5144
9295	11338
10335	5592
3667	7275
2534	10603
7252	7253
2295	2959
914	920
5631	5635
9135	23062
2099	9620
3717	140885
1387	4087
53340	10566
382	23396
1738	4967
2099	3320
10096	7454
7532	9462
5170	6446
8698	10672
338	55176
27040	10750
10036	8353
10766	6195
27097	1642
3750	30820
2	1508
9759	23468
8517	8202
9545	4359
860	2353
1994	140890
26013	51513
650	168667
3172	29982
1019	1050
5540	221692
2516	2959
1528	6319
5589	5578
4914	53358
1025	5970
88	125950
1174	10053
1058	8352
2516	6667
1131	1452
3320	10273
7082	58494
322	334
5747	7414
2690	2887
6829	27336
10096	10097
1147	8202
567	3135
867	3702
2904	6714
867	6503
2760	2822
9111	8996
837	23581
1742	9146
7919	10212
896	5914
199699	8996
1654	23636
8317	1026
23109	23286
6929	253959
8883	351
10250	10482
997	4654
10902	55257
3066	7067
2006	2201
1493	5295
10657	2885
998	56288
5881	6927
6256	8856
3791	6464
8655	5569
26019	65110
1788	3065
23048	6643
7374	8493
10580	3064
10672	5962
1741	4036
4087	7050
1387	5970
5295	7430
2099	4087
5603	1386
4205	9759
3977	5335
10499	374
2817	6586
2547	9232
3725	7050
4801	6908
2122	9759
3566	3718
598	54205
925	5788
1832	2125
2065	6464
2773	64407
30820	3751
1326	4790
55729	9869
